hs_code,description,duty_rate,chapter
84451100,00,00,84
84451200,00,00,84
84451300,00,00,84
84451900,00,00,84
84452000,00,00,84
84453000,00,00,84
84454000,00,00,84
84472000,00,00,84
84479000,00,01,84
84479000,00,02,84
84479000,00,03,84
84479000,00,04,84
84479000,00,05,84
84479000,00,06,84
84479000,99,99,84
84483900,00,00,84
84482000,00,00,84
84481900,00,00,84
84483300,00,00,84
84481100,00,06,84
84483200,00,00,84
84481100,00,01,84
84481100,00,02,84
84481100,00,03,84
84481100,00,04,84
84481100,00,05,84
84483100,00,00,84
84463000,00,00,84
84471200,00,00,84
84462100,00,00,84
84462900,00,00,84
84471100,00,00,84
65,‫ يتجاوز قطر اسطواناتها‬-,-,84
65,‫ ال يتجاوز قطر اسطواناتها‬-,-,84
84461000,00,00,84
84459000,00,00,84
84484200,00,01,84
84484200,00,02,84
84484200,00,03,84
84484900,00,00,84
47,‫ أجزاء ولوازم لآلالت الداخلة في البند‬‫ ثقاالت وإبر وأصناف أخر مما يستعمل في تشكيل الغرز‬-,-,84
84485100,00,00,84
84485900,00,00,84
84490000,00,01,84
84490000,00,02,84
84490000,00,03,84
84490000,00,04,84
10,‫ غيرها من آالت ال تزيد سعة كل منها من الغسيل الجاف عن‬-,-,84
84501100,00,00,84
84501200,00,00,84
84501900,00,00,84
84502000,00,01,84
84502000,00,02,84
84509000,00,00,84
84511000,00,00,84
10,‫ ال تتجاوز سعة الواحدة منها‬-,-,84
84512100,00,00,84
84512900,00,01,84
84512900,00,02,84
84513000,00,00,84
84514000,00,00,84
84515000,00,00,84
84518000,00,00,84
84519000,00,00,84
84521000,00,00,84
84522100,00,00,84
84522900,00,00,84
84523000,00,00,84
84529000,00,01,84
84529000,00,02,84
84529000,00,03,84
84529000,99,99,84
84531000,00,01,84
84531000,00,02,84
84531000,00,03,84
84531000,00,04,84
84531000,00,05,84
84531000,00,06,84
84532000,00,00,84
84538000,00,00,84
84539000,00,00,84
84541000,00,00,84
84542000,00,01,84
84542000,00,02,84
84543000,00,00,84
84549000,00,00,84
84551000,00,00,84
84552100,00,00,84
84552200,00,00,84
84553000,00,00,84
84559000,00,00,84
84561100,00,00,84
84561200,00,00,84
84562000,00,00,84
84563000,00,00,84
84564000,00,00,84
84565000,00,00,84
84569000,00,01,84
84569000,00,02,84
84569000,00,03,84
84569000,00,04,84
84569000,99,99,84
84571000,00,00,84
84581100,00,00,84
84581900,00,00,84
84589100,00,00,84
84589900,00,00,84
84591000,00,00,84
84592100,00,00,84
84592900,00,00,84
84593100,00,00,84
84593900,00,00,84
84594100,00,00,84
84594900,00,00,84
84595100,00,00,84
84595900,00,00,84
84596100,00,00,84
84596900,00,00,84
84597000,00,01,84
84597000,00,02,84
84601200,00,00,84
84601900,00,00,84
84602200,00,00,84
84602300,00,00,84
84602400,00,00,84
84602900,00,00,84
84603100,00,00,84
84603900,00,00,84
84604000,00,01,84
84604000,00,02,84
84609000,00,00,84
84612000,00,00,84
84613000,00,00,84
84572000,00,00,84
84573000,00,00,84
84614000,00,01,84
84614000,00,02,84
84614000,00,03,84
84615000,00,01,84
84615000,00,02,84
84619000,00,00,84
84621100,00,00,84
84621900,00,00,84
84622200,00,00,84
84622300,00,00,84
84622400,00,00,84
84622500,00,00,84
84622600,00,00,84
84622900,00,00,84
84623200,00,00,84
84623300,00,00,84
84623900,00,00,84
84624200,00,00,84
84624900,00,00,84
84625100,00,00,84
84625900,00,00,84
84626100,00,00,84
84626200,00,00,84
84626300,00,00,84
84626900,00,00,84
84629000,00,00,84
84631000,00,01,84
84631000,00,02,84
84631000,00,03,84
84631000,99,99,84
84632000,00,00,84
84633000,00,00,84
84639000,00,00,84
84641000,00,00,84
84642000,00,01,84
84642000,00,02,84
84649000,00,00,84
84651000,00,00,84
84652000,00,00,84
84659100,00,00,84
84659200,00,01,84
84659200,00,02,84
84659200,00,03,84
84659300,00,01,84
84659300,00,02,84
84659300,00,03,84
84659400,00,01,84
84659400,00,02,84
84659400,00,03,84
84659500,00,01,84
84659500,00,02,84
84659600,00,01,84
84659600,00,02,84
84659600,00,03,84
84659900,00,00,84
84661000,00,00,84
84662000,00,00,84
84663000,00,00,84
64,‫ لآلالت الداخلة في البند‬- 84.65 ‫ لآلالت الداخلة في البند‬-,-,84
84669100,00,00,84
84669200,00,00,84
84669300,00,01,84
84669300,00,02,84
84669300,00,03,84
84669300,00,04,84
84669300,00,05,84
84669300,00,06,84
84669400,00,01,84
84669400,00,02,84
84671100,00,00,84
84671910,00,01,84
84671910,00,02,84
84671910,00,03,84
84671920,00,00,84
84671930,00,00,84
84671940,00,00,84
84681000,00,00,84
84682000,00,00,84
84688000,00,00,84
84689000,00,00,84
84709010,00,00,84
84709020,00,00,84
84709090,00,00,84
84713000,00,02,84
84713000,00,03,84
84713000,99,99,84
84714110,00,00,84
84714190,00,00,84
84714900,00,00,84
7149,‫ أو‬84 71 41 ‫ غير تلك الداخلة في البند الفرعي‬، ‫ وحدات معالجة ذاتية‬‫ سواء تضمنت أم ال في نفس البدن على واحد أو أثنين من أنواع الوحدات‬،,84,84
84715000,00,00,84
84679100,00,00,84
84679200,00,00,84
84679900,00,00,84
84705000,99,99,84
84678100,00,00,84
84678900,00,00,84
84672100,00,00,84
84672200,00,00,84
84672900,00,00,84
84705000,00,01,84
84671990,00,00,84
84702100,00,00,84
84702900,00,00,84
84703000,00,00,84
84671980,00,00,84
84701000,00,00,84
84671960,00,00,84
84671970,00,00,84
84671950,00,00,84
84716000,00,01,84
84716000,00,02,84
84716000,00,03,84
84716000,99,99,84
84717000,00,00,84
84718000,00,00,84
84719000,00,01,84
84719000,00,02,84
84719000,99,99,84
84721000,00,00,84
21,or,8470.29,84
70,to,84.72,84
84723000,00,01,84
84723000,00,02,84
84723000,00,03,84
84723000,00,04,84
84723000,00,05,84
84723000,00,06,84
84723000,00,07,84
84723000,00,08,84
84729010,00,00,84
84729020,00,00,84
84729030,00,00,84
84729040,00,00,84
84729050,00,00,84
84729060,00,00,84
84729070,00,00,84
84729080,00,00,84
84729090,00,01,84
84729090,00,02,84
84729090,00,03,84
84729090,99,99,84
84732100,00,00,84
84732900,00,00,84
84733000,00,01,84
84733000,99,99,84
84734000,00,00,84
84735000,00,00,84
84741000,00,01,84
84741000,00,02,84
84741000,00,03,84
84741000,00,04,84
84742000,00,00,84
84743200,00,00,84
84743900,00,00,84
84748000,00,01,84
84748000,00,02,84
84748000,00,03,84
84748000,00,04,84
84749000,00,00,84
84743100,00,01,84
84743100,00,02,84
84751000,00,01,84
84751000,00,02,84
84751000,00,03,84
84751000,00,04,84
84752100,00,00,84
84752900,00,01,84
84752900,00,02,84
84752900,00,03,84
84752900,00,04,84
84752900,99,99,84
84759000,00,00,84
84762100,00,01,84
84762100,00,02,84
84762900,00,00,84
84768100,00,01,84
84768100,99,99,84
84768900,00,01,84
84768900,00,02,84
84768900,00,03,84
84768900,99,99,84
84769000,00,00,84
84771000,00,00,84
84772000,00,00,84
84773000,00,00,84
84774000,00,01,84
84774000,00,02,84
84775100,00,01,84
84775100,00,02,84
84775900,00,00,84
84778000,00,01,84
84778000,00,02,84
84778000,00,03,84
84778000,00,04,84
84778000,99,99,84
84779000,00,00,84
84781000,00,00,84
84789000,00,00,84
84791010,00,00,84
84791020,00,01,84
84791020,00,02,84
84791030,00,00,84
84791090,00,01,84
84791090,99,99,84
84792000,00,01,84
84792000,00,02,84
84792000,00,03,84
84792000,00,04,84
84793000,00,00,84
84794000,00,00,84
84795000,00,00,84
84796000,00,00,84
84797100,00,00,84
84797900,00,00,84
84798100,00,00,84
84798200,00,01,84
84798200,00,02,84
84798200,00,03,84
84798200,00,04,84
84798300,00,00,84
84798920,00,00,84
84798930,00,00,84
84798910,00,00,84
84798940,00,01,84
84798940,00,02,84
84798950,00,00,84
84798960,00,00,84
84798970,00,00,84
84798991,00,00,84
84798992,00,00,84
84798993,00,00,84
84798994,00,00,84
84798999,00,01,84
84798999,00,02,84
84798999,00,03,84
84798999,00,04,84
84798999,00,05,84
67,or,85.8,82
84798999,00,06,82
84798999,00,07,82
84798999,00,08,82
84798999,00,09,82
84798999,00,10,82
84798999,99,99,82
84798980,00,00,82
84799000,00,01,82
84799000,99,99,82
84801000,00,00,82
84802000,00,00,82
84803010,00,00,82
84803090,00,01,82
84803090,00,02,82
84803090,00,03,82
84803090,99,99,82
84804100,00,00,82
84804900,00,00,82
84805000,00,00,82
84806000,00,00,82
84807100,00,00,82
84807900,00,00,82
84811000,00,00,82
84812000,00,00,82
84813000,00,00,82
84814000,00,00,82
84818060,00,00,82
84818070,00,00,82
84818010,00,00,82
84818020,00,00,82
84818030,00,00,82
84818040,00,00,82
84818050,00,00,82
84818080,00,00,82
84818090,00,01,82
84818090,00,02,82
84818090,99,99,82
84819000,00,01,82
84819000,99,99,82
84821000,00,00,82
84822000,00,00,82
84823000,00,00,82
84824000,00,00,82
84825000,00,00,82
84828000,00,00,82
84829100,00,00,82
84829900,00,00,82
84831000,00,01,82
84831000,00,02,82
84832000,00,00,82
84833000,00,00,82
84834000,00,01,82
84834000,00,02,82
84834000,00,03,82
84834000,00,04,82
84834000,00,05,82
84834000,00,06,82
84834000,99,99,82
84835000,00,00,82
84836000,00,00,82
84839000,00,01,82
84839000,00,02,82
84839000,00,03,82
84839000,00,04,82
84841000,00,00,82
84842000,00,00,82
84849000,00,00,82
84851000,00,00,82
84852000,00,00,82
84853000,00,00,82
84858000,00,00,82
84859000,00,00,82
84861010,00,00,82
84861020,00,00,82
84861030,00,00,82
84861040,00,00,82
84861090,00,00,82
84862010,00,00,82
84862020,00,00,82
84862030,00,00,82
84862040,00,00,82
84862050,00,00,82
84862060,00,01,82
84862060,00,02,82
84862060,00,03,82
84862070,00,00,82
84862090,00,00,82
84863010,00,02,82
84863090,00,00,82
84864010,00,00,82
84864020,00,00,82
84864030,00,00,82
84862030,to 84 86 20,50,82
84863010,00,01,94
84864091,00,00,94
84864092,00,00,94
84864099,00,00,94
84869010,00,00,94
84869020,00,00,94
84862030,‫ أجزاء ولوازم األجهزة الداخلة في البنود الفرعية من‬- - 84 86 20,50,94
84869030,00,00,94
84869040,00,00,94
84869090,00,00,94
84871000,00,01,94
84871000,00,02,94
84871000,00,03,94
84879000,00,00,94
34,‫ ألغراض البند‬-,8,94
36,‫ من أجل تطبيق البند‬-,9,94
37,‫ ال يشمل البند‬-,10,94
42,‫ و‬85.41 ‫ ألغراض البندين‬-,12,94
41,and,85.42,94
70,mm x 100 mm x,45,94
85011000,00,01,94
85011000,00,02,94
85012000,00,01,94
85012000,99,99,94
50,‫ ال تزيد قدرتها عن‬-,-,94
85013100,00,00,94
75,‫ وات وال تتجاوز‬750 ‫ تزيد قدرتها عن‬-,-,94
85013200,00,00,94
75,‫ كيلو وات وال تتجاوز‬75 ‫ تزيد قدرتها عن‬-,-,94
85013300,00,00,94
75,‫ تزيد قدرتها عن‬- ‫ آحادية الطور‬،‫ محركات أُخر ذات تيار متناوب‬: ‫ متعددة األطوار‬،‫ محركات أُخر ذات تيار متناوب‬‫ وات‬750 ‫ ال تزيد قدرتها عن‬-,-,94
85013400,00,00,94
85014000,00,00,94
85015100,00,00,94
75,‫ تزيد قدرتها عن‬-,-,94
85015210,00,00,94
85015290,00,00,94
85015311,00,00,94
85015319,00,00,94
85015321,00,00,94
85015329,00,00,94
75,‫ ال تزيد قدرتها عن‬-,-,94
85016100,00,00,94
75,‫ كيلو فولت أمبير وال تتجاوز‬75 ‫ تزيد قدرتها عن‬-,-,94
85016200,00,00,94
85016300,00,00,94
85016400,00,00,94
85017100,00,00,94
85017200,00,00,94
85018000,00,00,94
75,‫ تزيد قدرتها عن‬-,-,94
85021100,00,00,94
85022000,00,00,94
85021200,00,00,94
85021300,00,00,94
85023100,00,00,94
85023900,00,00,94
85024000,00,01,94
85024000,00,02,94
85024000,00,03,94
85024000,99,99,94
85030000,00,01,94
85030000,00,02,94
85030000,00,03,94
85030000,00,04,94
85030000,00,05,94
85030000,99,99,94
85041000,00,00,94
50,‫ ال تزيد قدرتها عن‬-,-,94
85042100,00,00,94
00,‫) ولكن ال تتجاوز‬KVA( 650 ‫ تزيد قدرتها عن‬-,-,94
85042200,00,00,94
00,‫ تزيد قدرتها عن‬-,-,94
85042300,00,00,94
85043100,00,00,94
16,‫) ولكن ال تتجاوز‬KVA( 1 ‫ تزيد قدرتها عن‬-,-,94
85043200,00,00,94
00,‫) وال تتجاوز‬KVA( 16 ‫ تزيد قدرتها عن‬-,-,94
85043300,00,00,94
00,‫ تزيد قدرتها عن‬-,-,94
85043400,00,00,94
85071000,09,03,94
85071000,09,04,94
85071000,09,05,94
85071000,09,06,94
85071000,09,07,94
85071000,09,08,94
85071000,09,09,94
85071000,09,10,94
85071000,09,11,94
85071000,09,12,94
85071000,09,13,94
85071000,09,14,94
85071000,99,99,94
85072000,00,00,94
85073000,00,00,94
85075000,00,00,94
85076000,00,03,94
85076000,99,99,94
85078000,00,00,94
85079000,00,02,94
85079000,99,99,94
85076000,00,01,94
85076000,00,02,94
85079000,00,01,94
85081100,00,00,94
85081910,00,00,94
85081920,00,00,94
85081990,00,00,94
85086000,00,00,94
85087000,00,00,94
85094000,00,01,94
85094000,00,02,94
85094000,00,03,94
85094000,00,04,94
85098010,00,01,94
85098010,00,02,94
85098020,00,01,94
85098020,00,02,94
85098020,00,03,94
85098020,00,04,94
85098020,00,05,94
85098030,00,00,94
85098040,00,00,94
85098090,00,02,94
85098090,00,07,94
85098090,00,08,94
85098090,99,99,94
85099000,00,01,94
85099000,99,99,94
85114000,00,00,94
85115000,00,00,94
85111000,00,00,94
85112000,00,01,94
85112000,00,02,94
85112000,00,03,94
85109000,00,01,94
85109000,00,02,94
85109000,00,03,94
85109000,99,99,94
85101000,00,00,94
85102000,00,00,94
85103000,00,00,94
85113000,00,01,94
85113000,00,02,94
85118000,00,01,94
85118000,99,99,94
85119000,00,00,94
85121000,00,01,94
85121000,00,02,94
85122000,00,01,94
85122000,00,02,94
85122000,00,03,94
85122000,00,04,94
85122000,00,05,94
85122000,00,06,94
85122000,99,99,94
85123000,00,01,94
85123000,00,02,94
85123000,00,03,94
85123000,00,04,94
85123000,00,05,94
85123000,99,99,94
85124000,00,01,94
85124000,00,02,94
85124000,00,03,94
85129000,00,00,94
85131000,00,01,94
85131000,99,99,94
85139000,00,00,94
85141100,00,00,94
85141900,00,00,94
85143100,00,00,94
85143200,00,00,94
85143900,00,00,94
85144000,00,00,94
85149000,00,01,94
85149000,00,02,94
85149000,00,03,94
85149000,99,99,94
85142000,00,01,94
85142000,00,02,94
85151100,00,00,94
85151900,00,00,94
85152100,00,00,94
85152900,00,00,94
85153100,00,00,94
85153900,00,00,94
85158000,00,03,94
85158000,99,99,94
85158000,00,01,94
85158000,00,02,94
85159000,00,01,94
85159000,00,02,94
85159000,00,03,94
85159000,99,99,94
85161010,00,01,94
85161010,00,02,94
85161010,00,03,94
85161020,00,01,94
85161020,00,02,94
85161020,00,03,94
85162100,00,00,94
85162910,00,00,94
85162990,00,00,94
85163100,00,00,94
85163200,00,00,94
85163300,00,00,94
85164000,00,00,94
85165000,00,00,94
85166000,00,01,94
85166000,00,02,94
85166000,00,03,94
85166000,00,04,94
85166000,00,05,94
85166000,00,06,94
85167100,00,00,94
85167200,00,00,94
85167910,00,01,94
85167910,00,02,94
85167920,00,00,94
85167990,00,01,94
85167990,00,02,94
85167990,00,03,94
85167990,99,99,94
85168000,00,00,94
85169000,00,01,94
85169000,99,99,94
85171100,00,00,94
85171300,00,00,94
85171410,00,00,94
85171420,00,00,94
85171490,00,00,94
85171800,00,01,94
85171800,00,02,94
85171800,00,03,94
85171800,99,99,94
85176220,99,99,94
85176230,00,00,94
85176240,00,00,94
85176250,00,00,94
85176260,00,00,94
85176270,00,00,94
85176280,00,00,94
85176210,00,00,94
85176220,00,01,94
85176220,00,02,94
85176220,00,03,94
85176220,00,04,94
85176220,00,05,94
85176100,00,00,94
85176290,00,01,94
85176290,00,02,94
85176290,00,03,94
85176290,00,04,94
85176290,00,05,94
85176290,00,06,94
85176290,00,07,94
85176290,00,08,94
85176290,00,09,94
85176290,99,99,94
85176910,00,00,94
85176990,00,01,94
85176990,00,02,94
85176990,99,99,94
85177100,00,01,94
85177100,00,02,94
85177100,00,03,94
85177100,99,99,94
85177900,00,00,94
85181010,00,00,94
85181090,00,00,94
85182100,00,00,94
85182200,00,00,94
85182910,00,00,94
85182990,00,00,94
85183010,00,00,94
85183090,00,03,94
85183090,00,04,94
85183090,00,01,94
85183090,00,02,94
85184010,00,00,94
85198100,00,00,94
85198900,00,00,94
85211000,00,00,94
85219000,00,00,94
85221000,00,00,94
85229000,00,00,94
85232100,00,00,94
85232910,00,00,94
85232990,00,01,94
85232990,99,99,94
85234100,00,00,94
85234900,00,01,94
85234900,99,99,94
85192000,00,00,37
85193000,00,00,37
85189090,00,00,37
85189010,00,00,37
85184090,00,00,37
85185000,00,00,37
85235100,00,01,37
85235100,99,99,37
85235200,00,01,37
85235200,00,02,37
85235200,00,03,37
85235200,99,99,37
85235900,00,00,37
85238000,00,00,37
85241100,00,00,37
85241200,00,00,37
85241900,00,00,37
85249100,00,00,37
85249200,00,00,37
85249900,00,00,37
85255000,00,00,37
85256000,00,00,37
85258110,00,00,37
85258120,00,00,37
85258130,00,00,37
85258190,00,00,37
85258210,00,00,37
85258220,00,00,37
85258230,00,00,37
85258290,00,00,37
85258310,00,00,37
85258320,00,00,37
85258330,00,00,37
85258390,00,00,37
85258910,00,00,37
85258920,00,00,37
85258930,00,00,37
85258990,00,00,37
85261000,00,00,37
85269191,00,00,37
85269199,00,00,37
85269200,00,00,37
85269110,00,00,37
85271200,00,00,37
85271300,00,00,37
85271900,00,00,37
85272100,00,00,37
85272900,00,00,37
85279100,00,00,37
85279200,00,00,37
85279900,00,00,37
85284200,00,00,37
85284900,00,00,37
85285200,00,00,37
85285900,00,00,37
85286200,00,00,37
85286900,00,00,37
85287110,00,00,37
85287120,00,00,37
85287190,00,00,37
85287220,00,00,37
85287230,00,00,37
85287290,00,00,37
85287300,00,00,37
85291000,00,00,37
85299010,00,01,37
85299010,00,02,37
85299010,99,99,37
85299090,00,00,37
85301000,00,00,37
85308000,00,02,37
85308000,00,01,37
85308000,99,99,37
85309000,00,00,37
85311000,00,01,37
85311000,00,02,37
85311000,99,99,37
85312000,00,00,37
85318010,00,00,37
85,31,80,37
8531,80,30,37
85318030,00,00,37
85318090,00,00,37
85318030,‫ و‬85 31 80 20 ‫ أجزاء لألجهزة الداخلة في البند‬- -,-,37
85319010,00,00,37
85319090,00,00,37
85318020,00,00,37
85321000,00,00,37
85322100,00,00,37
85322200,00,00,37
85322300,00,00,37
85322400,00,00,37
85322500,00,01,37
85322500,00,02,37
85322900,00,00,37
85323000,00,00,37
85329000,00,00,37
85331000,00,00,37
20,‫ معدة لقدرة ذات طاقة ال تزيد عن‬-,-,37
85332100,00,00,37
85332900,00,00,37
20,‫ معدة لقدرة ذات طاقة ال تزيد عن‬-,-,37
85333100,00,00,37
85333900,00,00,37
85340000,00,03,37
85340000,00,04,37
85340000,99,99,37
85334000,00,01,37
85334000,00,02,37
85334000,99,99,37
85339000,00,00,37
85340000,00,01,37
85340000,00,02,37
85351000,00,00,37
85352100,00,00,37
85352900,00,00,37
85353000,00,01,37
85353000,00,02,37
85354000,00,01,37
85354000,00,02,37
85354000,00,03,37
85359000,00,01,37
85359000,99,99,37
85361000,00,00,37
85362000,00,00,37
85363000,00,00,37
85364100,00,00,37
85364900,00,00,37
85365010,00,00,37
85365020,00,00,37
11,‫ مفاتيح كهروميكانيكية سريعة الحركة لتيار ال يتجاوز‬- -,-,90
85365030,00,00,90
85365090,00,01,90
85365090,00,02,90
85365090,00,03,90
85365090,00,04,90
85365090,00,05,90
85366910,00,00,90
85366920,00,01,90
85366920,00,02,90
85367000,00,01,90
85367000,00,02,90
85367000,00,03,90
85369010,00,00,90
85369020,00,00,90
85369091,00,00,90
85369099,00,00,90
85371000,00,01,90
85371000,00,02,90
85371000,00,03,90
85371000,00,04,90
85371000,00,05,90
85371000,00,06,90
85371000,00,07,90
85371000,99,99,90
85372000,00,05,90
85372000,00,06,90
85372000,00,07,90
85372000,00,08,90
85372000,99,99,90
85366100,00,00,90
85365090,99,99,90
85372000,00,01,90
85372000,00,02,90
85372000,00,03,90
85372000,00,04,90
85381000,00,01,90
85381000,00,02,90
85381000,00,03,90
85381000,99,99,90
85389000,00,00,90
85391000,00,00,90
85392190,00,01,90
85392190,00,02,90
85392190,99,99,90
00,‫ واط وبجهد (توتر) يزيد عن‬200 ‫ بقدرة ال تزيد عن‬،‫ غيرها‬-,-,90
85392200,00,00,90
85392110,00,00,90
85393100,00,03,90
85393100,00,04,90
85393100,99,99,90
85393200,00,01,90
85393200,00,02,90
85393200,00,03,90
85393900,00,01,90
85393900,99,99,90
85394100,00,00,90
85394900,00,00,90
85395100,00,01,90
85395100,00,02,90
85395200,00,01,90
85395200,00,02,90
85399000,00,01,90
85399000,00,02,90
85399000,99,99,90
85392900,00,00,90
85401100,00,00,90
85401200,00,00,90
85402000,00,01,90
85402000,00,02,90
85402000,00,03,90
85404000,00,00,90
85406000,00,00,90
85407100,00,00,90
85407900,00,00,90
85408100,00,00,90
85408900,00,00,90
85409100,00,00,90
85409900,00,00,90
85411000,00,01,90
85411000,00,02,90
85411000,00,03,90
85411000,00,04,90
85411000,99,99,90
85412100,00,00,90
85412900,00,00,90
85413000,00,00,90
85414100,00,00,90
85414200,00,00,90
85414300,00,00,90
85414900,00,00,90
85415100,00,00,90
85415900,00,00,90
85416000,00,00,90
85419000,00,00,90
85423100,00,00,90
85423200,00,00,90
85423300,00,00,90
85423900,00,00,90
85429000,00,00,90
85431000,00,00,90
85432000,00,00,90
85433000,00,00,90
85434010,00,00,90
85434020,00,00,90
85434030,00,00,90
85434090,00,00,90
85437010,00,00,90
85437020,00,00,90
85437090,00,01,90
85437090,00,02,90
85437090,00,03,90
85437090,00,04,90
85437090,00,05,90
85437090,00,06,90
85437090,00,07,90
85437090,00,08,90
85437090,00,11,90
85437090,00,12,90
85437090,00,14,90
85437090,00,15,90
85437090,00,16,90
85437090,00,17,90
85437090,99,99,90
85439010,00,00,90
8507,‫ للسجائر االلكترونية عدا البطاريات الواردة في البند‬- - -,-,90
85439091,00,00,90
8507,‫ للشيشة االلكترونية عدا البطاريات الواردة في البند‬- - -,-,90
85439092,00,00,90
85439093,00,00,90
85439098,00,00,90
85439099,00,00,90
85441100,00,00,90
85441900,00,00,90
85442010,00,00,90
85442020,00,00,90
85442030,00,00,90
85442090,00,00,90
85443000,00,01,90
85443000,00,02,90
85444211,00,00,90
85444219,00,00,90
10,‫ أسالك كهربائية ال يزيد مقطعها العرضي عن‬- - .‫ ملم‬10 ‫ وصالت كهربائية (توصيلة) ألسالك ال يزيد مقطعها العرضي عن‬- - -,-,90
85444221,00,00,90
85444229,00,00,90
85444230,00,00,90
85444240,00,00,90
85444291,00,00,90
85444299,00,00,90
80,‫ لجهد ال يزيد عن‬- - - ‫ غيرها‬- - - : ‫ غيرها‬- - : ‫ فولت‬80 ‫ لجهد ال يزيد عن‬- - -,-,90
85444941,00,00,90
85444949,00,00,90
85444991,00,01,90
85444910,00,00,90
10,‫أسالك كهربائية ال يزيد مقطعها العرضي عن‬- - ‫ فولت‬80 ‫ لجهد ال يزيد عن‬- - - ‫ غيرها‬- - -,-,90
85444921,00,00,90
85444929,00,00,90
85444991,99,99,90
85444999,00,01,90
85444999,99,99,90
80,‫ لجهد ال يزيد عن‬- - - ‫ غيرها‬- - -,-,90
85444931,00,00,90
85444939,00,00,90
00,‫ معدة لجهد يزيد عن‬، ‫ موصالت كهربائية أُخر‬‫ ملم‬10 ‫ كابالت كهربائية يزيد مقطعها العرضي عن‬- -,-,90
85446010,00,00,90
10,‫ أسالك كهربائية ال يزيد مقطعها العرضي عن‬- -,-,90
85446020,00,00,90
85446030,00,00,90
85446090,00,00,90
85447000,00,00,90
85451100,00,00,90
85451900,00,01,90
85451900,00,02,90
85451900,99,99,90
85452000,00,00,90
85459000,00,01,90
85459000,00,02,90
85459000,00,03,90
85459000,99,99,90
85461000,00,00,90
85462000,00,00,90
85469000,00,01,90
85469000,00,02,90
85469000,00,03,90
85469000,99,99,90
85471000,00,00,90
85472000,00,00,90
85479000,00,03,90
85479000,99,99,90
85480000,00,00,90
85479000,00,01,90
85479000,00,02,90
85491100,00,00,90
85491200,00,00,90
85491300,00,00,90
85491400,00,00,90
85491900,00,00,90
85492100,00,00,90
85492900,00,00,90
85493100,00,00,90
85493910,00,00,90
85493990,00,00,90
85499100,00,00,90
85499900,00,00,90
86080000,00,01,86
86080000,00,02,86
86080000,00,03,86
86090000,00,00,86
86040000,00,02,87
86040000,00,03,87
86040000,99,99,87
86069100,00,02,87
86040000,00,01,87
86069100,00,01,87
86039000,00,00,87
86061000,00,00,87
86031000,99,99,87
10,‫ عدا ما يدخل منها في البند الفرعي‬، ‫ ذات تفريغ ذاتي‬، ‫ عربات مقفلة وعربات‬86,06,87
86050000,00,04,87
86050000,99,99,87
86031000,00,01,87
86031000,00,02,87
86050000,00,03,87
86050000,00,02,87
86021000,00,00,87
86029000,00,00,87
86011000,00,00,87
86012000,00,00,87
86050000,00,01,87
86063000,00,00,87
86069100,99,99,87
60,‫ ذات جوانب ثابتة يزيد ارتفاعها عن‬، ‫ مفتوحة‬-,-,87
86069200,00,00,87
86069900,00,01,87
86069900,00,02,87
86069900,99,99,87
86071100,00,00,87
86071200,00,00,87
86071900,00,00,87
86073000,00,00,87
86079100,00,00,87
86079900,00,00,87
86072100,00,00,87
86072900,00,00,87
87012100,00,00,87
87012200,00,00,87
87012300,00,00,87
18,‫ ال تزيد عن‬- ‫ كيلو واط‬37 ‫ كيلو واط وال تتجاوز‬18 ‫ تزيد عن‬- ‫ كيلو واط‬75 ‫ كيلو واط وال تتجاوز‬37 ‫ تزيد عن‬- ‫ كيلو واط‬130 ‫ كيلو واط وال تتجاوز‬75 ‫ تزيد عن‬- ‫ كيلو واط‬130 ‫ تزيد عن‬-,-,87
87011000,00,00,87
87012400,00,00,87
87012900,00,00,87
87013000,00,00,87
87019100,00,00,87
87019200,00,00,87
87019300,00,00,87
87019400,00,00,87
87019500,00,00,87
87021000,00,00,87
87022000,00,00,87
87023000,00,00,87
87024000,00,01,87
87024000,00,02,87
87029010,00,00,87
87029090,00,00,87
87031000,00,01,87
87031000,00,02,87
87031000,00,03,87
87031000,00,04,87
87031000,00,05,87
87031000,99,99,87
00,‫ سعة اسطواناتها ال تتجاوز‬- : ‫ سيارات سياحية‬- - ‫ موديل سنة التخليص أو السنة التي تليها‬- - -,-,87
87032111,00,00,87
87032112,00,00,87
87032131,00,00,87
87032132,00,00,87
87032150,00,01,87
87032150,00,02,87
87032150,00,03,87
87032150,00,04,87
87032150,99,99,87
87032160,00,00,87
87032171,00,00,87
87032179,00,00,87
87032181,00,00,87
87032182,00,00,87
87032190,00,00,87
00,‫ وال تتجاوز‬3 ‫ سم‬1000 ‫ سعة اسطواناتها تزيد عن‬- : ‫ سيارات سياحية‬- - ‫ موديل سنة التخليص أو السنة التي تليها‬- - -,-,87
87032211,00,00,87
87032212,00,00,87
87032231,00,00,87
87032232,00,00,87
87032250,00,01,87
87032250,00,02,87
87032250,00,03,87
87032250,00,04,87
87032250,99,99,87
87032260,00,00,87
87032270,00,00,87
87032281,00,00,87
87032282,00,00,87
87032290,00,00,87
87032311,00,01,87
87032311,99,99,87
87032312,00,01,87
87032312,99,99,87
87032331,00,01,87
87032331,99,99,87
87032332,00,01,87
87032332,99,99,87
87032350,00,01,87
87032350,00,02,87
87032350,00,03,87
87032350,00,04,87
